UNIQUE_REFERENCE_NUMBER,NAME,POINTX_CLASSIFICATION_CODE,FEATURE_EASTING,FEATURE_NORTHING,POSITIONAL_ACCURACY_CODE,UPRN,TOPOGRAPHIC_TOID,TOPOGRAPHIC_TOID_VERSION,USRN,USRN_MATCH_INDICATOR,DISTANCE,ADDRESS_DETAIL,STREET_NAME,LOCALITY,GEOGRAPHIC_COUNTY,POSTCODE,ADMINISTRATIVE_BOUNDARY,TELEPHONE_NUMBER,URL,BRAND,QUALIFIER_TYPE,QUALIFIER_DATA,PROVENANCE,DATE_OF_SUPPLY
48888043,Blacks,9480693,266752.0,845368.0,1,,osgb1000038831614,9,84401730,2,12.0,3-9,Academy Street,Inverness,Inverness,IV1 1JN,Highland,1463216617.0,www.blacks.co.uk,Blacks,,,118 Information,01-SEP-2021
48922514,Marks & Spencer,9480700,266844.0,845327.0,1,130036419.0,osgb1000038831655,6,84410377,1,39.3,9,Eastgate,Inverness,Inverness,IV2 3TL,Highland,1463224844.0,www.marksandspencer.com,M & S,,,118 Information,01-SEP-2021
49760398,Cameron Youth Centre,6350452,266742.0,845407.0,1,,osgb1000000292197035,3,84401730,3,12.5,Planefield Road,,Inverness,Inverness,IV3 5DN,Highland,1463234785.0,,,,,118 Information,01-SEP-2021
49849353,Chest Heart & Stroke,9480714,266765.0,845311.0,1,130138985.0,osgb1000038831605,4,84410016,3,31.5,6 Mealmarket Close,High Street,Inverness,Inverness,IV1 1HS,Highland,1463235065.0,www.chss.org.uk,Chest Heart & Stroke Scotland,,,118 Information,01-SEP-2021
54732115,Yorkshire Building Society,2090138,266777.0,845342.0,1,130028746.0,osgb1000038831596,3,84410186,1,12.7,25,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463548410.0,www.ybs.co.uk,Yorkshire Building Society,,,118 Information,01-SEP-2021
54764368,Highland Credit & Leasing Services,2090150,266777.0,845342.0,1,130028746.0,osgb1000038831596,3,84410186,1,12.7,25,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463712712.0,,,,,118 Information,01-SEP-2021
54936784,Firthview Property Management,2110192,266777.0,845342.0,1,130028746.0,osgb1000038831596,3,84410186,1,12.7,25,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463717108.0,,,,,118 Information,01-SEP-2021
55052881,Timpson Locksmiths Ltd,2100170,266770.0,845341.0,1,130028958.0,osgb1000038831595,5,84410016,1,8.5,52,Baron Taylor Street,Inverness,Inverness,IV1 1QG,Highland,1463235507.0,www.timpsonlocksmiths.co.uk,Timpson,,,118 Information,01-SEP-2021
95714914,Filling Station,1020043,266794.0,845387.0,1,130028790.0,osgb1000038831782,4,84401730,1,28.5,8-10,Academy Street,Inverness,Inverness,IV1 1JT,Highland,1463663360.0,www.filling-stations.co.uk,The Restaurant Group Plc,Restaurant Type,American Restaurant,118 Information,01-SEP-2021
95718731,Ladbrokes Plc,4220279,266748.0,845324.0,1,,osgb1000038831590,4,84410016,2,11.5,42,Baron Taylor Street,Inverness,Inverness,IV1 1QG,Highland,8007316191.0,www.ladbrokes.com,Ladbrokes,,,118 Information,01-SEP-2021
97755111,K F C Ltd,1020018,266823.0,845396.0,1,,osgb1000000293466453,5,84410186,3,52.7,Falconer Building,Falcon Square,Inverness,Inverness,IV1 1LQ,Highland,3457532532.0,www.kfc.co.uk,K F C,,,118 Information,01-SEP-2021
104534963,Topkapi,1020020,266754.0,845333.0,1,130148286.0,osgb1000038831591,3,84410016,1,7.0,44,Baron Taylor Street,Inverness,Inverness,IV1 1QG,Highland,1463222829.0,,,,,118 Information,01-SEP-2021
110621903,TSB Bank Plc,2090138,266817.0,845303.0,1,130028747.0,osgb1000038831611,4,84410186,1,13.5,2-4,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463399998.0,www.tsb.co.uk,TSB,,,118 Information,01-SEP-2021
124788989,Regatta Ltd,9480686,266781.0,845321.0,1,,osgb1000038831599,4,84410186,2,13.6,17-17a,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463230268.0,www.regatta.com,Regatta,,,118 Information,01-SEP-2021
125904327,Public Loss Adjusters,2090149,266807.0,845315.0,1,130107785.0,osgb1000038831612,3,84410186,1,8.6,6-8,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463417066.0,,,,,118 Information,01-SEP-2021
126979483,J F H Design,2100156,266809.0,845327.0,1,,osgb1000038831613,4,84410186,2,14.7,16,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463220551.0,,,,,118 Information,01-SEP-2021
129109272,The Royal Highland Hotel,1010006,266783.0,845431.0,1,130028789.0,osgb1000038831768,3,84401730,1,53.6,18,Academy Street,Inverness,Inverness,IV1 1LG,Highland,1463231926.0,www.royalhighlandhotel.co.uk,,,,118 Information,01-SEP-2021
141275591,Quiz,9460656,266798.0,845445.0,1,130167217.0,osgb1000000293466436,2,84410377,1,163.8,Eastgate Shopping Centre,,Inverness,Inverness,IV2 3PR,Highland,1463221976.0,www.quizclothing.co.uk,Quiz,,,118 Information,01-SEP-2021
146509595,Highland Souveniers Ltd,9480717,266786.0,845314.0,1,130028742.0,osgb1000038831602,4,84410186,1,11.4,15,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463713475.0,,,,,118 Information,01-SEP-2021
146510456,Isle of Skye Candle Co,7370467,266774.0,845285.0,1,130028762.0,osgb1000038831607,4,84410969,1,19.4,43,High Street,Inverness,Inverness,IV1 1HT,Highland,1463417272.0,www.skyecandles.co.uk,,,,118 Information,01-SEP-2021
145834608,Hotter Comfort Concept Shoes,9460657,266793.0,845292.0,1,130120327.0,osgb1000038831603,5,84410969,1,18.2,Unit 1 51-57,High Street,Inverness,Inverness,IV1 1HT,Highland,1463222779.0,www.hotter.com/gb/en,Hotter,,,118 Information,01-SEP-2021
145414096,Topkopi Kebab & Pizza,1020018,266754.0,845333.0,1,130148286.0,osgb1000038831591,3,84410016,1,7.0,44,Baron Taylor Street,Inverness,Inverness,IV1 1QG,Highland,1463226657.0,,,,,118 Information,01-SEP-2021
141905001,Harris Tweed Isle of Harris,9460656,266807.0,845315.0,1,130107785.0,osgb1000038831612,3,84410186,1,8.6,6-8,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463240378.0,www.harristweedisleofharris.co.uk,,,,118 Information,01-SEP-2021
141903789,Tooth & Claw,1020034,266763.0,845340.0,1,130028969.0,osgb1000038831593,4,84410016,1,5.7,50,Baron Taylor Street,Inverness,Inverness,IV1 1QG,Highland,1463243000.0,,,,,118 Information,01-SEP-2021
149609750,Pen-cig,9470699,266809.0,845327.0,1,,osgb1000038831613,4,84410186,2,14.7,18,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463711191.0,www.pen-cig.co.uk,,,,118 Information,01-SEP-2021
157766551,Friends Not Food Ltd,1020043,266765.0,845311.0,1,130138985.0,osgb1000038831605,4,84410016,3,31.5,6 Mealmarket Close,High Street,Inverness,Inverness,IV1 1HS,Highland,1463239534.0,,,Restaurant Type,Vegetarian Restaurant,118 Information,01-SEP-2021
160765775,Ramsdens for Cash,2090151,266809.0,845327.0,1,130028752.0,osgb1000038831613,4,84410186,1,14.7,20,Inglis Street,Inverness,Inverness,IV1 1HN,Highland,1463223297.0,www.ramsdensforcash.co.uk,Ramsdens,,,118 Information,01-SEP-2021
161947285,Costa Coffee,1020013,266798.0,845469.0,1,,osgb1000000292186736,9,84401730,2,93.3,Academy Street,,Inverness,Inverness,IV1 1LE,Highland,3330035883.0,www.costa.co.uk,Costa,,,118 Information,01-SEP-2021
164697543,CeX,9480686,266793.0,845292.0,1,130120327.0,osgb1000038831603,5,84410186,3,12.9,53-57,High Street,Inverness,Inverness,IV1 1HT,Highland,3301235986.0,uk.webuy.com,CeX,,,118 Information,01-SEP-2021
146537751,Costa Coffee,1020013,266774.0,845437.0,1,130107685.0,osgb1000038831811,4,84401730,1,53.5,Railway Station,Academy Street,Inverness,Inverness,IV1 1LE,Highland,,www.costa.co.uk,Costa,,,Local Data Company,01-SEP-2021
146537767,Ness & Thistle,1020034,266774.0,845437.0,1,130107685.0,osgb1000038831811,4,84401730,1,53.5,Railway Station,Academy Street,Inverness,Inverness,IV1 1LE,Highland,,,,,,Local Data Company,01-SEP-2021
158048324,The Alleycat,1020013,266778.0,845301.0,1,130138983.0,osgb1000038831603,5,84410186,3,23.5,"Meal Market Close, 5, High Street",Town Centre,Inverness,Inverness,IV1 1HS,Highland,,,,,,Local Data Company,01-SEP-2021
18156154,War Memorial,3170245,265586.0,844062.0,1,,osgb1000000292107621,3,84402119,3,165.9,,,,Inverness,IV3,Highland,,,,,,Ordnance Survey,01-SEP-2021
22104148,Bus Stop (Mackenzie Centre),10590732,266915.0,844201.0,1,,Not Assigned,0,84402056,3,9.1,,,,Inverness,IV2,Highland,,,,SMS Number,45325458,Department for Transport,01-SEP-2021
22104180,Bus Stop (Aultnaskiach Road),10590732,266933.0,844076.0,1,,Not Assigned,0,84402056,3,6.1,,,,Inverness,IV2,Highland,,,,SMS Number,45325634,Department for Transport,01-SEP-2021
22104048,Bus Stop (Cemetery Gates),10590732,265751.0,844004.0,1,,Not Assigned,0,84402119,3,5.8,,,,Inverness,IV3,Highland,,,,SMS Number,45325452,Department for Transport,01-SEP-2021
22104049,Bus Stop (Cemetery Gates),10590732,265742.0,844035.0,1,,Not Assigned,0,84402119,3,15.9,,,,Inverness,IV3,Highland,,,,SMS Number,45325439,Department for Transport,01-SEP-2021
26382476,Bus Stop (Island Bank Road),10590732,266504.0,844069.0,1,,Not Assigned,0,84402142,3,3.4,,,,Inverness,IV2,Highland,,,,SMS Number,45327454,Department for Transport,01-SEP-2021
26382477,Bus Stop (Island Bank Road),10590732,266493.0,844070.0,1,,Not Assigned,0,84402142,3,7.7,,,,Inverness,IV2,Highland,,,,SMS Number,45327456,Department for Transport,01-SEP-2021
45386070,Bus Stop (Mackenzie Centre),10590732,266896.0,844209.0,1,,Not Assigned,0,84402056,3,9.6,,,,Inverness,IV2,Highland,,,,SMS Number,45342375,Department for Transport,01-SEP-2021
103919104,Ballifeary House,5280373,266333.0,844224.0,1,130099867.0,osgb1000038830122,4,84410187,1,39.1,14,Ness Walk,Inverness,Inverness,IV3 5SQ,Highland,1463234679.0,,,,,Wilmington Healthcare Ltd,01-SEP-2021
54249516,Bught Road,10540736,266386.0,844143.0,1,,osgb1000000292183667,3,84410031,2,13.2,Bught Road,,Haugh,Inverness,IV3 5SH,Highland,,,,,,Department for Transport (Parking),01-SEP-2021
54282082,Avalon Guest House,1010003,265861.0,844187.0,1,130116232.0,osgb1000038820400,6,84402119,1,23.4,79,Glenurquhart Road,Inverness,Inverness,IV3 5PB,Highland,1463239075.0,www.inverness-loch-ness.co.uk,,,,118 Information,01-SEP-2021
54771228,Inverness Legal Services for Criminal Advocacy,2090154,266592.0,844242.0,1,130041660.0,osgb1000038829815,2,84410018,1,15.6,33,Bellfield Park,Inverness,Inverness,IV2 4TA,Highland,1463229981.0,www.inverness-legal.co.uk,,,,118 Information,01-SEP-2021
85512979,M D Fiddes Training,5320403,266118.0,844245.0,1,130049698.0,osgb1000038830363,3,84410008,1,66.0,45a,Ballifeary Road,Inverness,Inverness,IV3 5PG,Highland,1463224271.0,www.mdfiddes-training.co.uk,,,,118 Information,01-SEP-2021
91406569,Struy Guesthouse,1010003,265804.0,844053.0,1,130049653.0,osgb1000038820370,4,84410008,1,12.0,109,Ballifeary Road,Inverness,Inverness,IV3 5PE,Highland,1463240622.0,,,,,118 Information,01-SEP-2021
97790940,Ticket to Ride - Bike Hire,2600113,266589.0,844334.0,1,,osgb1000038829707,5,84410018,2,63.3,The Pavillion,Bellfield Park,Inverness,Inverness,IV2 4SZ,Highland,1463419160.0,www.tickettoridehighlands.co.uk,,,,118 Information,01-SEP-2021
103822652,Bridge Street Apartments,1010007,266545.0,844210.0,1,130040953.0,osgb1000038829796,3,84410271,1,17.2,4,Elm Park,Inverness,Inverness,IV2 4WN,Highland,1463237498.0,www.luxuryselfcateringinverness.co.uk,,,,118 Information,01-SEP-2021
108358572,Beefeater Grill,1020043,265878.0,844253.0,1,130049606.0,osgb1000038820305,5,84402119,1,13.3,67,Glenurquhart Road,Inverness,Inverness,IV3 5PB,Highland,1463701111.0,www.beefeater.co.uk,Beefeater Grill,Restaurant Type,Pub Food Restaurant,118 Information,01-SEP-2021
123126756,Woodlands Centre,5280815,266941.0,844186.0,1,130087897.0,osgb1000038829979,5,84402056,1,34.5,23,Culduthel Road,Inverness,Inverness,IV2 4AN,Highland,1463713424.0,www.alzscot.org,,,,118 Information,01-SEP-2021
123117446,Bellfield Park,3160236,266583.0,844347.0,1,130112382.0,osgb1000000292181523,5,84402142,1,64.9,Island Bank Road,,Inverness,Inverness,IV2 4SZ,Highland,1463239206.0,,,,,118 Information,01-SEP-2021
125680522,The Highlands Driving Agency Ltd,2050077,266118.0,844245.0,1,130049698.0,osgb1000038830363,3,84410008,1,66.0,45a,Ballifeary Road,Inverness,Inverness,IV3 5PG,Highland,7889336812.0,,,,,118 Information,01-SEP-2021
125734939,Inverness P C Repair,2130205,266832.0,844357.0,1,130037508.0,osgb1000038830023,3,84402056,1,16.8,28,Culduthel Road,Inverness,Inverness,IV2 4AJ,Highland,7854249250.0,,,,,118 Information,01-SEP-2021
129827852,Richmond Fellowship Scotland,2050076,266005.0,844265.0,1,130049658.0,osgb1000038830392,6,84410008,1,47.2,46a,Ballifeary Road,Inverness,Inverness,IV3 5PF,Highland,1463239933.0,,Richmond Fellowship Scotland,,,118 Information,01-SEP-2021
141918026,John Macleod Groundwork,2030045,265840.0,844071.0,1,130049647.0,osgb1000038820368,5,84410008,1,11.2,105,Ballifeary Road,Inverness,Inverness,IV3 5PE,Highland,7706792117.0,,,,,118 Information,01-SEP-2021
131511092,B & F Cleaning Services,2100158,266176.0,844231.0,1,,osgb1000038830385,5,84410220,2,18.7,62,Springfield Gardens,Inverness,Inverness,IV3 5SL,Highland,7459162984.0,,,,,118 Information,01-SEP-2021
63923013,Electricity Sub Station,6340433,266366.0,844173.0,2,,Not Assigned,0,84410187,3,10.3,,,,Inverness,IV3,Highland,,,,,,Ordnance Survey,01-SEP-2021
63922099,Electricity Sub Station,6340433,265786.0,844051.0,1,,osgb1000038820377,5,84410008,3,5.6,,,,Inverness,IV3,Highland,,,,,,Ordnance Survey,01-SEP-2021
63932440,Electricity Sub Station,6340433,266215.0,844175.0,1,,osgb1000000292183895,7,84410220,3,24.9,,,,Inverness,IV3,Highland,,,,,,Ordnance Survey,01-SEP-2021
76263606,Tomnahurich Cemetery,6340454,265573.0,844148.0,2,,Not Assigned,0,84402119,3,217.8,,,,Inverness,IV3,Highland,,,,,,Ordnance Survey,01-SEP-2021
76281007,Playground,3180255,266155.0,844141.0,1,130112376.0,osgb1000000292173908,10,84410220,3,12.3,,,,Inverness,IV3,Highland,,,,,,Ordnance Survey,01-SEP-2021
108482448,Aqueduct,10560751,266486.0,844053.0,1,,osgb1000000292183836,5,84402142,3,16.1,,,,Inverness,IV2,Highland,,,,,,Ordnance Survey,01-SEP-2021
159791736,Electricity Sub Station,6340433,266987.0,844105.9,2,,Not Assigned,0,84410233,3,12.9,,,,Inverness,IV2,Highland,,,,,,Ordnance Survey,01-SEP-2021
166210465,Bridge,10540730,266497.0,844052.0,2,,Not Assigned,0,84402142,3,9.0,,,,Inverness,IV2,Highland,,,,,,Ordnance Survey,01-SEP-2021
26390241,Inverness Police Station,6330422,266820.0,845902.0,1,130114001.0,osgb1000038830687,4,84410033,1,42.9,Area Command Office,Burnett Road,Inverness,Inverness,IV1 1RL,Highland,101.0,www.scotland.police.uk,Police Scotland,,,Police Scotland,01-SEP-2021
22104823,Bus Stop (Inverness College),10590732,266926.0,845999.0,1,,Not Assigned,0,84410122,3,33.6,,,,Inverness,IV1,Highland,,,,SMS Number,45324245,Department for Transport,01-SEP-2021
163620842,Inverness Justice Centre,6330409,266855.0,845958.0,1,,osgb5000005264896591,2,84410033,3,108.2,Longman Road,,Inverness,Inverness,IV1 1AH,Highland,,www.scotcourts.gov.uk,,,,Scottish Court Service,01-SEP-2021
48991741,M R G Scotland Ltd,7420583,266944.0,845855.0,1,130084508.0,osgb1000038830550,4,84410756,1,280.4,Highland House 20,Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463246800.0,www.mrgscotland.com,,,,118 Information,01-SEP-2021
54409585,John Cumming & Co,2030045,266944.0,845855.0,1,130084508.0,osgb1000038830550,4,84410756,1,280.4,Highland House 20,Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463237837.0,,,,,118 Information,01-SEP-2021
54883087,IMO - arc Clean Car Centres,2100183,266884.7,845873.8,1,,osgb1000038830659,2,84410033,3,72.2,,Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463710681.0,www.imocarwash.com,IMO - arc Clean Car Centres,,,118 Information,01-SEP-2021
64231148,Seaforth Saddlers,7370485,266962.0,845946.0,1,130029490.0,osgb1000038830691,2,84410122,1,65.2,23,Harbour Road,Inverness,Inverness,IV1 1SY,Highland,1463223803.0,www.seaforthsaddlers.com,,,,118 Information,01-SEP-2021
64299304,Scots Bearings,7420550,266962.0,845946.0,1,130029490.0,osgb1000038830691,2,84410122,1,65.2,Unit 12 23,Harbour Road,Inverness,Inverness,IV1 1SY,Highland,1463224004.0,www.scots-bearings.co.uk,,,,118 Information,01-SEP-2021
54947144,Arch Hydraulic Engineering,7420600,266944.0,845855.0,1,130084508.0,osgb1000038830550,4,84410756,1,280.4,Needlefield Yard,Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463235060.0,www.arch-hydraulics.co.uk,,,,118 Information,01-SEP-2021
64339885,Haven Products Ltd,6350816,266982.0,845986.0,1,130140449.0,osgb1000038830646,6,84410122,1,20.5,21,Harbour Road,Inverness,Inverness,IV1 1SY,Highland,1463238211.0,www.havenproducts.co.uk,,,,118 Information,01-SEP-2021
85512770,J Van Vliet Inverness Ltd,9480716,266962.0,845946.0,1,130029490.0,osgb1000038830691,2,84410122,1,65.2,23,Harbour Road,Inverness,Inverness,IV1 1SY,Highland,1463716100.0,www.jvanvliet.com,,,,118 Information,01-SEP-2021
68762485,Safe Strong & Free Project,6350816,266944.0,845855.0,1,130084508.0,osgb1000038830550,4,84410756,1,280.4,Highland Rail House Station Square,Academy Street,Inverness,Inverness,IV1 1LE,Highland,1463712669.0,www.safestrongandfree.org.uk,,,,118 Information,01-SEP-2021
75329474,Inverness Car Company Ltd,9490696,266944.0,845855.0,1,130084508.0,osgb1000038830550,4,84410756,1,280.4,Unit 3 Highland House 20,Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463711333.0,www.invernesscarcompany.co.uk,,,,118 Information,01-SEP-2021
96523215,Simply Pet Food Ltd,9480691,266962.0,845946.0,1,130029490.0,osgb1000038830691,2,84410122,1,65.2,Unit 3 23,Harbour Road,Inverness,Inverness,IV1 1SY,Highland,1463229625.0,www.simplypetfood.co.uk,,,,118 Information,01-SEP-2021
96535678,Momentum Skills,2050078,266982.0,845986.0,1,130140449.0,osgb1000038830646,6,84410122,1,20.5,21,Harbour Road,Inverness,Inverness,IV1 1SY,Highland,1463418947.0,www.momentumscotland.org,,,,118 Information,01-SEP-2021
97754944,Capital Taxis Inverness Ltd,2150230,266944.0,845855.0,1,130084508.0,osgb1000038830550,4,84410033,3,128.4,Unit 5 Highland House,20 Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463808080.0,,,,,118 Information,01-SEP-2021
97785497,Demon Valeting,2100183,266950.0,845851.0,1,130092135.0,osgb1000038830551,4,84410756,1,283.6,Unit 13 Highland House 20,Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463236866.0,www.demonvaleting.co.uk,,,,118 Information,01-SEP-2021
110617209,Fergusson Coal,9480766,266994.3,845882.9,1,,osgb1000000293475670,3,84410122,3,105.0,Needlefield Yard,Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463235454.0,www.fergussoncoal.co.uk,,,,118 Information,01-SEP-2021
107642728,John G Russell Transport Ltd,2150223,266974.0,845838.0,1,,osgb1000038830553,4,84410122,3,154.1,Inverness Rail Depot,Needlefield Yard,Inverness,Inverness,IV1 1RY,Highland,1463231943.0,www.johngrussell.co.uk,,,,118 Information,01-SEP-2021
108317085,Lorimers Family Restaurant,1020043,266944.0,845855.0,1,130084508.0,osgb1000038830550,4,84410756,1,280.4,,Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463712102.0,,,Restaurant Type,Restaurant,118 Information,01-SEP-2021
125834922,Irn Security,7420567,266944.0,845855.0,1,130084508.0,osgb1000038830550,4,84410756,1,280.4,Unit 1 Highland House 20,Longman Road,Inverness,Inverness,IV1 1RY,Highland,7789981554.0,www.irnsecurity.co.uk,,,,118 Information,01-SEP-2021
146527371,M & S Simply Food,9470699,266915.0,845945.0,1,,osgb5000005108671538,2,84410122,3,86.9,Longman BP,Longman Road,Inverness,Inverness,IV1 1RY,Highland,1463230667.0,www.marksandspencer.com,M & S,,,118 Information,01-SEP-2021
127070382,Electricity Sub Station,6340433,266776.0,845865.0,1,,osgb5000005236679761,10,84410033,3,7.2,,,,Inverness,IV1,Highland,,,,,,Ordnance Survey,01-SEP-2021
159736920,Electricity Sub Station,6340433,266738.3,845958.0,2,,Not Assigned,0,84410033,3,3.5,,,,Inverness,IV1,Highland,,,,,,Ordnance Survey,01-SEP-2021
159829985,Electricity Sub Station,6340433,266987.0,845970.0,2,,Not Assigned,0,84410122,3,32.7,,,,Inverness,IV1,Highland,,,,,,Ordnance Survey,01-SEP-2021
80489829,The Longman Sf Connect,10540737,266917.0,845944.0,1,,osgb5000005108671538,2,84410122,3,86.9,Longman Road,Longman Industrial Estate,Inverness,Inverness,IV1 1RY,Highland,1463230667.0,www.bp.com,BP,,,Experian,01-SEP-2021
110650693,Wild Bean Cafe,1020013,266917.0,845944.0,1,,osgb5000005108671538,2,84410122,3,86.9,Longman Road,Longman Industrial Estate,Inverness,Inverness,IV1 1RY,Highland,1463230667.0,www.wildbeancafe.com,Wild Bean Cafe,,,Local Data Company,01-SEP-2021
105169090,The Longman Sf Connect,2100183,266946.0,845945.0,1,,osgb1000038830664,4,84410122,3,73.2,Longman Road,,Inverness,Inverness,IV1 1RY,Highland,1463230667.0,,Bp,,,Experian,01-SEP-2021
105177088,The Longman Sf Connect,9470699,266916.0,845944.0,1,,osgb5000005108671538,2,84410122,3,87.3,Longman Road,,Inverness,Inverness,IV1 1RY,Highland,1463230667.0,www.bp.com,Bp,,,Experian,01-SEP-2021
20266282,Castle (Court House),3170244,266647.0,845073.0,1,130106552.0,osgb1000038831524,6,84402042,3,55.1,,,,Inverness,IV2,Highland,,,,,,Ordnance Survey,01-SEP-2021
108619056,Inverness Museum & Art Gallery,3170813,266648.0,845169.0,1,130109650.0,osgb1000038831534,4,84410039,2,17.6,Castle Wynd,,Inverness,Inverness,IV1,Highland,1463237114.0,www.asva.co.uk,,,,Association of Scottish Visitor Attractions,01-SEP-2021
18156128,Monument,3170245,266646.0,845033.0,1,,osgb1000000292196206,3,84402043,3,45.7,,,,Inverness,IV2,Highland,,,,,,Ordnance Survey,01-SEP-2021
32485950,Palace Milton Hotel (Swimming Pool),4240304,266485.0,845048.0,1,130100699.0,osgb1000038831876,5,84410187,1,19.0,8,Ness Walk,Inverness,Inverness,IV3 5NG,Highland,,,,,,Sport Scotland,01-SEP-2021
